Phenotype,Ancestry,Collapsing model,Phenotypic category,P value,No. samples,No. cases,No. cases with QV,Proportion cases with QV,No. controls,No. controls with QV,Proportion controls with QV,Odds ratio,Odds ratio LCI,Odds ratio UCI
Union#M170#Primary gonarthrosis bilateral,European,UR,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0778,151597,1744,1,0.000573394495412844,149853,6,0.0000400392384536846,14.3285,1.7241,119.0824
Union#M679#Disorder of synovium and tendon unspecified,European,UR,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0285,146002,601,1,0.00166389351081531,145401,6,0.0000412651907483442,40.3875,4.8548,335.9896
Union#M712#Synovial cyst of popliteal space [Baker],European,UR,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.049,142467,1018,1,0.000982318271119843,141449,6,0.0000424181153631344,23.1798,2.788,192.7166
Union#M7126#Synovial cyst of popliteal space [Baker]-Lower Leg,European,UR,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0108,139025,216,1,0.00462962962962963,138809,6,0.0000432248629411638,107.5992,12.899,897.558
Union#M7964#Pain in limb Hand,European,UR,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0174,140627,353,1,0.0028328611898017,140274,6,0.0000427734291458146,66.4148,7.9749,553.1028
Union#M7987#Other specified soft tissue disorders Ankle and foot,European,UR,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0279,158337,638,1,0.00156739811912226,157699,6,0.0000380471658032074,41.2593,4.96,343.2118
Union#M84#Disorders of continuity of bone,European,UR,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0247,131984,4175,2,0.000479041916167665,127809,6,0.0000469450508180175,10.2087,2.0598,50.596
Union#M840#Malunion of fracture,European,UR,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0409,133038,791,1,0.00126422250316056,132247,6,0.0000453696492169955,27.8989,3.3548,232.0113
Union#M8407#Malunion of fracture Ankle and foot,European,UR,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0038,157784,85,1,0.0117647058823529,157699,6,0.0000380471658032074,312.8829,37.2633,2627.1388
Union#M899#Disorder of bone unspecified,European,UR,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0561,137271,1314,1,0.00076103500761035,135957,5,0.0000367763336937414,20.7086,2.4176,177.3827
Union#M8997#Disorder of bone unspecified Ankle and foot,European,UR,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0232,109551,513,1,0.00194931773879142,109038,4,0.0000366844586291018,53.2393,5.9401,477.1648
132045#Source of report of N25 (Disorders resulting from impaired renal tubular function),European,UR,Chapter XIV Diseases of the genitourinary system,0.0115,459449,231,1,0.00432900432900433,459218,22,0.0000479075297571088,90.7502,12.1812,676.0899
132099#Source of report of N61 (Inflammatory disorders of breast),European,UR,Chapter XIV Diseases of the genitourinary system,0.085,258959,1910,1,0.000523560209424084,257049,11,0.000042793397367817,12.2405,1.5795,94.8596
40002#N18#Chronic kidney disease,European,UR,Chapter XIV Diseases of the genitourinary system,0.0713,316630,1461,1,0.000684462696783025,315169,15,0.0000475935133214244,14.3906,1.8996,109.0173
40002#N189#Chronic kidney disease unspecified,European,UR,Chapter XIV Diseases of the genitourinary system,0.0577,319228,1052,1,0.000950570342205323,318176,17,0.0000534295484260284,17.8071,2.3676,133.9315
41202#Block N60-N64#N60-N64 Disorders of breast,European,UR,Chapter XIV Diseases of the genitourinary system,0.0394,186339,6011,2,0.000332723340542339,180328,8,0.000044363604099197,7.5021,1.5927,35.3363
41202#N302#Other chronic cystitis,European,UR,Chapter XIV Diseases of the genitourinary system,0.0395,343194,768,1,0.00130208333333333,342426,17,0.0000496457628801551,26.2604,3.4903,197.577
41202#N60#Benign mammary dysplasia,European,UR,Chapter XIV Diseases of the genitourinary system,0.0882,176278,1800,1,0.000555555555555556,174478,8,0.0000458510528548012,12.1227,1.5154,96.9789
41202#N608#Other benign mammary dysplasias,European,UR,Chapter XIV Diseases of the genitourinary system,0.0215,177367,428,1,0.00233644859813084,176939,8,0.0000452133221053583,51.7948,6.4639,415.0302
41202#N63#Unspecified lump in breast,European,UR,Chapter XIV Diseases of the genitourinary system,0.0952,178677,1778,1,0.000562429696287964,176899,9,0.0000508764888439166,11.0605,1.4005,87.3503
Union#N184#Chronic kidney disease stage 4,European,UR,Chapter XIV Diseases of the genitourinary system,0.0975,204099,1738,1,0.000575373993095512,202361,11,0.0000543583002653673,10.5904,1.3665,82.0757
Union#N185#Chronic kidney disease stage 5,European,UR,Chapter XIV Diseases of the genitourinary system,0.0919,197914,1726,1,0.000579374275782155,196188,10,0.0000509715171162355,11.3726,1.455,88.892
Union#N25#Disorders resulting from impaired renal tubular function,European,UR,Chapter XIV Diseases of the genitourinary system,0.0134,223138,231,1,0.00432900432900433,222907,12,0.0000538341101894512,80.7591,10.4578,623.6546
Union#N251#Nephrogenic diabetes insipidus,European,UR,Chapter XIV Diseases of the genitourinary system,0.002,222941,34,1,0.0294117647058824,222907,12,0.0000538341101894512,562.8662,71.1414,4453.3588
Union#N302#Other chronic cystitis,European,UR,Chapter XIV Diseases of the genitourinary system,0.0782,198991,1242,1,0.000805152979066023,197749,12,0.0000606829870188977,13.2781,1.7252,102.1978
Union#N603#Fibrosclerosis of breast,European,UR,Chapter XIV Diseases of the genitourinary system,0.0272,99454,391,1,0.00255754475703325,99063,6,0.0000605675176402895,42.3321,5.0844,352.4542
41202#Block R25-R29#R25-R29 Symptoms and signs involving the nervous and musculoskeletal systems,European,UR,Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified,0.0763,260955,6314,2,0.00031675641431739,254641,17,0.0000667606551969243,4.7458,1.0962,20.5461
41202#R25#Abnormal involuntary movements,European,UR,Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified,0.0333,284576,535,1,0.00186915887850467,284041,17,0.0000598505145383941,31.2871,4.1562,235.5243
41202#R252#Cramp and spasm,European,UR,Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified,0.0165,284303,262,1,0.00381679389312977,284041,17,0.0000598505145383941,64.0126,8.4876,482.776
41202#R418#Other and unspecified symptoms and signs involving cognitive functions and awareness,European,UR,Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified,0.032,235059,509,1,0.00196463654223969,234550,14,0.0000596887657215946,32.9775,4.3283,251.2592
41202#R54#Senility,European,UR,Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified,0.024,213083,345,1,0.00289855072463768,212738,14,0.0000658086472562495,44.1703,5.7922,336.8371
Union#Block R50-R69#R50-R69 General symptoms and signs,European,UR,Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified,0.0616,161071,93868,3,0.0000319597732986747,67203,8,0.000119042304659018,0.2685,0.0712,1.0119
Union#R065#Mouth breathing,European,UR,Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified,0.087,213760,159898,6,0.0000375239214999562,53862,6,0.000111395789239167,0.3368,0.1086,1.0444
Union#R25#Abnormal involuntary movements,European,UR,Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified,0.0555,67583,2635,2,0.000759013282732448,64948,8,0.000123175463447681,6.166,1.3087,29.051
Union#R252#Cramp and spasm,European,UR,Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified,0.0663,68298,930,1,0.0010752688172043,67368,4,0.0000593753710960694,18.1281,2.0242,162.3518
Union#R298#Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,European,UR,Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified,0.0897,68339,4405,2,0.000454029511918275,63934,6,0.0000938467794913504,4.8397,0.9765,23.9863
Union#R522#Other chronic pain,European,UR,Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified,0.0376,274060,199247,7,0.0000351322730078747,74813,8,0.000106933286995576,0.3285,0.1191,0.906
Union#R529#Pain unspecified,European,UR,Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified,0.0613,85036,536,1,0.00186567164179104,84500,9,0.000106508875739645,17.5475,2.2192,138.7506
Union#R74#Abnormal serum enzyme levels,European,UR,Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified,0.0876,58427,886,1,0.00112866817155756,57541,5,0.0000868945621383014,13.0025,1.5175,111.4125
Union#R748#Abnormal levels of other serum enzymes,European,UR,Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified,0.0514,57102,600,1,0.00166666666666667,56502,4,0.0000707939541963116,23.5801,2.6316,211.2896
Union#U071#COVID-19 virus identified,European,UR,Chapter XXII Codes for special purposes,0.0956,410376,86167,7,0.0000812375967597804,324209,12,0.0000370131612632592,2.1949,0.8641,5.5753
130339#Source of report of B96 (Other specified bacterial agents as the cause of diseases classified to other chapters),European,URmtr,Chapter I Certain infectious and parasitic diseases,0.0405,438989,18144,2,0.000110229276895944,420845,6,0.0000142570304981644,7.7323,1.5605,38.3138
Union#A415#Sepsis due to other Gram-negative organisms,European,URmtr,Chapter I Certain infectious and parasitic diseases,0.068,229546,2679,1,0.000373273609555804,226867,5,0.0000220393446380478,16.9426,1.9787,145.074
40006#Chapter II#Chapter II Neoplasms,European,URmtr,Chapter II Neoplasms,0.0749,441894,112037,0,0,329857,10,0.0000303161673088641,0,,
41202#D171#Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,European,URmtr,Chapter II Neoplasms,0.0806,320668,2683,1,0.000372717107715244,317985,9,0.0000283032218500873,13.1733,1.6683,104.0175
Union#Chapter II#Chapter II Neoplasms,European,URmtr,Chapter II Neoplasms,0.0561,434608,176884,1,0.00000565342258203116,257724,9,0.0000349210783628998,0.1619,0.0205,1.2778
Union#D489#Neoplasm of uncertain or unknown behaviour: Neoplasm of uncertain or unknown behaviour unspecified,European,URmtr,Chapter II Neoplasms,0.071,369036,102100,0,0,266936,9,0.0000337159468936374,0,,
130625#Source of report of D51 (Vitamin B12 deficiency anaemia),European,URmtr,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0699,384659,3470,1,0.000288184438040346,381189,7,0.000018363593912731,15.6975,1.9307,127.6249
130627#Source of report of D52 (Folate deficiency anaemia),European,URmtr,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0183,377239,994,1,0.00100603621730382,376245,6,0.0000159470557748276,63.1485,7.5953,525.0259
130671#Source of report of D75 (Other diseases of blood and blood-forming organs),European,URmtr,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0674,403667,2805,1,0.00035650623885918,400862,9,0.0000224516167658695,15.8842,2.0117,125.4213
Union#D51#Vitamin B12 deficiency anaemia,European,URmtr,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0793,296974,3483,1,0.000287108814240597,293491,6,0.000020443557042635,14.0477,1.6907,116.7186
Union#D510#Vitamin B12 deficiency anaemia due to intrinsic factor deficiency,European,URmtr,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0477,288006,1559,1,0.00064143681847338,286447,8,0.0000279283776754513,22.9813,2.8725,183.8594
Union#D52#Folate deficiency anaemia,European,URmtr,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0261,301157,994,1,0.00100603621730382,300163,7,0.0000233206624400742,43.1817,5.3077,351.3107
Union#D529#Folate deficiency anaemia unspecified,European,URmtr,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0247,289080,803,1,0.0012453300124533,288277,8,0.0000277510866284858,44.9297,5.6128,359.656
Union#D75#Other diseases of blood and blood-forming organs,European,URmtr,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0753,323996,2805,1,0.00035650623885918,321191,8,0.0000249072981496991,14.3181,1.7901,114.5199
Union#D758#Other specified diseases of blood and blood-forming organs,European,URmtr,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0096,358028,382,1,0.00261780104712042,357646,8,0.0000223684872751268,117.3353,14.6394,940.4475
130723#Source of report of E21 (Hyperparathyroidism and other disorders of parathyroid gland),European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0611,334130,2624,1,0.00038109756097561,331506,7,0.0000211157565775582,18.0545,2.2205,146.8008
130727#Source of report of E23 (Hypofunction and other disorders of pituitary gland),European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.028,413813,1175,1,0.000851063829787234,412638,9,0.0000218108850857168,39.0525,4.9436,308.5004
130771#Source of report of E53 (Deficiency of other B group vitamins),European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0974,459449,4686,1,0.000213401621852326,454763,9,0.000019790528253178,10.7851,1.3661,85.1478
41202#E87#Other disorders of fluid electrolyte and acid-base balance,European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0831,421169,3640,1,0.000274725274725275,417529,9,0.0000215553889669939,12.7483,1.6147,100.6529
41202#E870#Hyperosmolality and hypernatraemia,European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0021,442548,92,1,0.0108695652173913,442456,9,0.0000203410056593198,540.2283,67.7468,4307.9043
Union#E21#Hyperparathyroidism and other disorders of parathyroid gland,European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0946,190701,2687,1,0.000372162262746558,188014,6,0.000031912517152978,11.6659,1.4039,96.9365
Union#E211#Secondary hyperparathyroidism not elsewhere classified,European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0058,207244,201,1,0.00497512437810945,207043,5,0.0000241495727940573,207.038,24.0794,1780.1404
Union#E213#Hyperparathyroidism unspecified,European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0367,194468,1037,1,0.000964320154291225,193431,6,0.0000310188129100299,31.1173,3.7428,258.7042
Union#E23#Hypofunction and other disorders of pituitary gland,European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0501,254369,1449,1,0.000690131124913734,252920,8,0.0000316305551162423,21.8329,2.7289,174.6794
Union#E232#Diabetes insipidus,European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0056,253078,158,1,0.00632911392405063,252920,8,0.0000316305551162423,201.3631,25.0365,1619.518
Union#E539#Vitamin B deficiency unspecified,European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0067,253110,190,1,0.00526315789473684,252920,8,0.0000316305551162423,167.2698,20.8182,1343.9775
Union#E870#Hyperosmolality and hypernatraemia,European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0506,187940,1618,1,0.000618046971569839,186322,5,0.000026835263683301,23.0448,2.6907,197.3679
130841#Source of report of F02 (Dementia in other diseases classified elsewhere),European,URmtr,Chapter V Mental and behavioural disorders,0.0229,319909,1059,1,0.000944287063267233,318850,6,0.0000188176258428728,50.2275,6.0415,417.5751
130849#Source of report of F06 (Other mental disorders due to brain damage and dysfunction and to physical disease),European,URmtr,Chapter V Mental and behavioural disorders,0.0279,381082,1537,1,0.000650618087182824,379545,6,0.0000158084021657511,41.1826,4.9549,342.2876
20002#1291#mania|bipolar disorder|manic depression,European,URmtr,Chapter V Mental and behavioural disorders,0.0277,459351,1287,1,0.000777000777000777,458064,9,0.0000196479094624332,39.5762,5.0102,312.6156
Union#Chapter V#Chapter V Mental and behavioural disorders,European,URmtr,Chapter V Mental and behavioural disorders,0.0986,330505,78843,4,0.0000507337366665398,251662,4,0.0000158943344644801,3.192,0.7983,12.7638
Union#F02#Dementia in other diseases classified elsewhere,European,URmtr,Chapter V Mental and behavioural disorders,0.0272,192607,1059,1,0.000944287063267233,191548,4,0.0000208824942051079,45.2609,5.0544,405.2979
Union#F023#Dementia in Parkinson disease,European,URmtr,Chapter V Mental and behavioural disorders,0.0127,182655,466,1,0.00214592274678112,182189,4,0.0000219552223240701,97.9489,10.9267,878.0309
Union#F028#Dementia in other specified diseases classified elsewhere,European,URmtr,Chapter V Mental and behavioural disorders,0.0098,188693,465,1,0.0021505376344086,188228,3,0.0000159381176020571,135.2191,14.0392,1302.3719
Union#F06#Other mental disorders due to brain damage and dysfunction and to physical disease,European,URmtr,Chapter V Mental and behavioural disorders,0.033,229713,1537,1,0.000650618087182824,228176,4,0.0000175303274665171,37.1374,4.1483,332.4684
Union#F067#Mild cognitive disorder,European,URmtr,Chapter V Mental and behavioural disorders,0.0255,224406,1158,1,0.000863557858376511,223248,4,0.0000179172937719487,48.2377,5.3872,431.9235
131023#Source of report of G20 (Parkinson disease),European,URmtr,Chapter VI Diseases of the nervous system,0.0947,336581,4159,1,0.000240442414041837,332422,7,0.0000210575714002082,11.4208,1.4048,92.8505
131039#Source of report of G31 (Other degenerative diseases of nervous system not elsewhere classified),European,URmtr,Chapter VI Diseases of the nervous system,0.0713,359081,3303,1,0.000302755071147442,355778,7,0.0000196751907088128,15.392,1.8931,125.143
131055#Source of report of G44 (Other headache syndromes),European,URmtr,Chapter VI Diseases of the nervous system,0.0945,389250,5478,1,0.00018254837531946,383772,6,0.0000156342828554454,11.6781,1.4057,97.0209
131065#Source of report of G51 (Facial nerve disorders),European,URmtr,Chapter VI Diseases of the nervous system,0.0725,459449,3443,1,0.000290444379901249,456006,9,0.0000197365824133893,14.72,1.8644,116.222
131103#Source of report of G81 (Hemiplegia),European,URmtr,Chapter VI Diseases of the nervous system,0.0822,371801,4527,1,0.000220896841175171,367274,6,0.0000163365770514657,13.5244,1.6278,112.3634
20002#1436#headaches (not migraine),European,URmtr,Chapter VI Diseases of the nervous system,0.0813,365907,3858,1,0.000259201658890617,362049,7,0.0000193343994873622,13.4095,1.6494,109.0197
40002#Block G20-G26#G20-G26 Extrapyramidal and movement disorders,European,URmtr,Chapter VI Diseases of the nervous system,0.0136,296150,505,1,0.00198019801980198,295645,7,0.0000236770451047709,83.7976,10.2909,682.3576
40002#Block G30-G32#G30-G32 Other degenerative diseases of the nervous system,European,URmtr,Chapter VI Diseases of the nervous system,0.0143,368924,530,1,0.00188679245283019,368394,9,0.000024430365315396,77.3756,9.7854,611.8282
40002#Chapter VI#Chapter VI Diseases of the nervous system,European,URmtr,Chapter VI Diseases of the nervous system,0.0341,334385,1926,1,0.000519210799584631,332459,5,0.0000150394484733456,34.5407,4.0334,295.7982
40002#G20#Parkinson disease,European,URmtr,Chapter VI Diseases of the nervous system,0.0111,295941,472,1,0.00211864406779661,295469,6,0.0000203066988415028,104.5517,12.5624,870.138
40002#G31#Other degenerative diseases of nervous system not elsewhere classified,European,URmtr,Chapter VI Diseases of the nervous system,0.0039,306750,149,1,0.00671140939597315,306601,7,0.0000228309757632884,295.9402,36.1849,2420.364
40002#G318#Other specified degenerative diseases of nervous system,European,URmtr,Chapter VI Diseases of the nervous system,0.0021,290495,102,1,0.00980392156862745,290393,5,0.0000172180458895359,575.0257,66.5864,4965.7999
41202#Block G20-G26#G20-G26 Extrapyramidal and movement disorders,European,URmtr,Chapter VI Diseases of the nervous system,0.0338,345856,1483,1,0.000674308833445718,344373,7,0.0000203267968162429,33.1951,4.0815,269.981
41202#Block G30-G32#G30-G32 Other degenerative diseases of the nervous system,European,URmtr,Chapter VI Diseases of the nervous system,0.0219,350855,861,1,0.00116144018583043,349994,8,0.0000228575347005949,50.8701,6.3554,407.1759
41202#G25#Other extrapyramidal and movement disorders,European,URmtr,Chapter VI Diseases of the nervous system,0.0066,419340,278,1,0.00359712230215827,419062,9,0.000021476535691616,168.0919,21.224,1331.2689
41202#G259#Extrapyramidal and movement disorder unspecified,European,URmtr,Chapter VI Diseases of the nervous system,0.0007633,419094,32,1,0.03125,419062,9,0.000021476535691616,1501.9821,184.7015,12214.0298
41202#G31#Other degenerative diseases of nervous system not elsewhere classified,European,URmtr,Chapter VI Diseases of the nervous system,0.0064,301273,324,1,0.00308641975308642,300949,5,0.0000166141106964968,186.343,21.7094,1599.4779
41202#G318#Other specified degenerative diseases of nervous system,European,URmtr,Chapter VI Diseases of the nervous system,0.0036,309721,161,1,0.0062111801242236,309560,6,0.0000193823491407159,322.4521,38.5998,2693.6771
42031#Source of all cause parkinsonism report,European,URmtr,Chapter VI Diseases of the nervous system,0.0981,339226,3869,1,0.000258464719565779,335357,8,0.0000238551752311716,10.8373,1.3551,86.6718
42033#Source of parkinson's disease report,European,URmtr,Chapter VI Diseases of the nervous system,0.0813,334488,3527,1,0.000283527076835838,330961,7,0.0000211505283099821,13.4087,1.6492,109.0161
Union#G25#Other extrapyramidal and movement disorders,European,URmtr,Chapter VI Diseases of the nervous system,0.0997,270002,5614,1,0.000178126113288208,264388,4,0.0000151292796949937,11.7755,1.3159,105.3754
Union#G258#Other specified extrapyramidal and movement disorders,European,URmtr,Chapter VI Diseases of the nervous system,0.0323,256925,1203,1,0.000831255195344971,255722,6,0.0000234629793291152,35.457,4.2653,294.7482
Union#G259#Extrapyramidal and movement disorder unspecified,European,URmtr,Chapter VI Diseases of the nervous system,0.0018,299012,79,1,0.0126582278481013,298933,6,0.0000200713872339287,638.7329,76.0082,5367.5759
Union#G318#Other specified degenerative diseases of nervous system,European,URmtr,Chapter VI Diseases of the nervous system,0.0254,242750,890,1,0.00112359550561798,241860,6,0.0000248077400148846,45.342,5.453,377.0202
Union#G44#Other headache syndromes,European,URmtr,Chapter VI Diseases of the nervous system,0.0855,247866,5478,1,0.00018254837531946,242388,3,0.0000123768503391257,14.7517,1.5342,141.8442
Union#G51#Facial nerve disorders,European,URmtr,Chapter VI Diseases of the nervous system,0.077,302376,3443,1,0.000290444379901249,298933,6,0.0000200713872339287,14.4745,1.7421,120.2648
Union#G819#Hemiplegia unspecified,European,URmtr,Chapter VI Diseases of the nervous system,0.0811,256359,4301,1,0.000232504068821204,252058,4,0.0000158693634004872,14.6543,1.6375,131.1429
41202#Block H40-H42#H40-H42 Glaucoma,European,URmtr,Chapter VII Diseases of the eye and adnexa,0.0836,383713,4165,1,0.000240096038415366,379548,7,0.0000184429900829408,13.0212,1.6016,105.861
41202#H40#Glaucoma,European,URmtr,Chapter VII Diseases of the eye and adnexa,0.0836,383713,4165,1,0.000240096038415366,379548,7,0.0000184429900829408,13.0212,1.6016,105.861
41202#H402#Primary angle-closure glaucoma,European,URmtr,Chapter VII Diseases of the eye and adnexa,0.0235,308129,1046,1,0.000956022944550669,307083,6,0.0000195386914938307,48.9756,5.8909,407.1718
Union#H402#Primary angle-closure glaucoma,European,URmtr,Chapter VII Diseases of the eye and adnexa,0.0455,231033,1785,1,0.000560224089635854,229248,5,0.0000218104410943607,25.6999,3.0009,220.0961
131235#Source of report of H68 (Eustachian salpingitis and obstruction),European,URmtr,Chapter VIII Diseases of the ear and mastoid process,0.0485,381865,2366,1,0.000422654268808115,379499,7,0.0000184453713975531,22.9231,2.8191,186.3941
Union#H68#Eustachian salpingitis and obstruction,European,URmtr,Chapter VIII Diseases of the ear and mastoid process,0.0596,193571,2366,1,0.000422654268808115,191205,4,0.0000209199550220967,20.2115,2.2581,180.9055
131287#Source of report of I10 (Essential (primary) hypertension) hypertension),European,URmtr,Chapter IX Diseases of the circulatory system,0.0344,399403,183262,0,0,216141,6,0.0000277596568906408,0,,
131379#Source of report of I69 (Sequelae of cerebrovascular disease),European,URmtr,Chapter IX Diseases of the circulatory system,0.0754,359275,3503,1,0.000285469597487868,355772,7,0.0000196755225256625,14.5127,1.785,117.9922
131393#Source of report of I78 (Diseases of capillaries),European,URmtr,Chapter IX Diseases of the circulatory system,0.0617,414856,2925,1,0.000341880341880342,411931,8,0.0000194207282287568,17.6096,2.2017,140.8442
20002#4#cardiovascular,European,URmtr,Chapter IX Diseases of the circulatory system,0.0465,404060,167772,0,0,236288,7,0.0000296248645720477,0,,
40002#Block I60-I69#I60-I69 Cerebrovascular diseases,European,URmtr,Chapter IX Diseases of the circulatory system,0.039,340832,1691,1,0.000591366055588409,339141,7,0.0000206403826137211,28.6673,3.525,233.1378
40002#I64#Stroke not specified as haemorrhage or infarction,European,URmtr,Chapter IX Diseases of the circulatory system,0.0113,313856,711,1,0.00140646976090014,313145,4,0.0000127736352169123,110.2609,12.3082,987.7535
41202#I67#Other cerebrovascular diseases,European,URmtr,Chapter IX Diseases of the circulatory system,0.0224,348822,877,1,0.00114025085518814,347945,8,0.0000229921395622871,49.6485,6.2029,397.3908
41202#I678#Other specified cerebrovascular diseases,European,URmtr,Chapter IX Diseases of the circulatory system,0.0044,247709,181,1,0.00552486187845304,247528,5,0.0000201997349794771,275.0256,31.9708,2365.8778
41202#I78#Diseases of capillaries,European,URmtr,Chapter IX Diseases of the circulatory system,0.014,348489,544,1,0.00183823529411765,347945,8,0.0000229921395622871,80.096,10.0004,641.5091
41202#I781#Naevus non-neoplastic,European,URmtr,Chapter IX Diseases of the circulatory system,0.0117,348399,454,1,0.00220264317180617,347945,8,0.0000229921395622871,96.0091,11.9832,769.221
Union#Block I10-I15#I10-I15 Hypertensive diseases,European,URmtr,Chapter IX Diseases of the circulatory system,0.0312,291188,145436,0,0,145752,6,0.0000411658159064713,0,,
Union#Chapter IX#Chapter IX Diseases of the circulatory system,European,URmtr,Chapter IX Diseases of the circulatory system,0.0704,367703,217403,2,0.00000919950506662742,150300,6,0.0000399201596806387,0.2304,0.0465,1.1418
Union#I10#Essential (primary) hypertension,European,URmtr,Chapter IX Diseases of the circulatory system,0.0165,335882,188129,0,0,147753,5,0.0000338402604346443,0,,
Union#I693#Sequelae of cerebral infarction,European,URmtr,Chapter IX Diseases of the circulatory system,0.038,127209,981,1,0.00101936799184506,126228,4,0.0000316886903064296,32.2,3.5956,288.3613
Union#I781#Naevus non-neoplastic,European,URmtr,Chapter IX Diseases of the circulatory system,0.0643,152164,1119,1,0.000893655049151028,151045,8,0.0000529643483730014,16.887,2.1103,135.1342
40001#Block J40-J47#J40-J47 Chronic lower respiratory diseases,European,URmtr,Chapter X Diseases of the respiratory system,0.0272,352177,1383,1,0.000723065798987708,350794,6,0.0000171040553715286,42.3044,5.0896,351.6343
40001#Chapter X#Chapter X Diseases of the respiratory system,European,URmtr,Chapter X Diseases of the respiratory system,0.0619,328969,2987,1,0.00033478406427854,325982,6,0.0000184059242534864,18.1947,2.1897,151.1811
40001#J44#Other chronic obstructive pulmonary disease,European,URmtr,Chapter X Diseases of the respiratory system,0.0263,340274,1132,1,0.00088339222614841,339142,7,0.00002064032175313,42.8363,5.2659,348.4613
40001#J440#Chronic obstructive pulmonary disease with acute lower respiratory infection,European,URmtr,Chapter X Diseases of the respiratory system,0.0092,321181,495,1,0.00202020202020202,320686,5,0.0000155915755598935,129.8304,15.14,1113.3337
40002#Block J20-J22#J20-J22 Other acute lower respiratory infections,European,URmtr,Chapter X Diseases of the respiratory system,0.0159,340208,606,1,0.00165016501650165,339602,8,0.0000235569872968946,70.164,8.7619,561.8637
40002#Block J40-J47#J40-J47 Chronic lower respiratory diseases,European,URmtr,Chapter X Diseases of the respiratory system,0.0529,320501,2890,1,0.000346020761245675,317611,5,0.0000157425278091754,21.9873,2.5679,188.2646
40002#J22#Unspecified acute lower respiratory infection,European,URmtr,Chapter X Diseases of the respiratory system,0.0158,339642,600,1,0.00166666666666667,339042,8,0.0000235958966735685,70.75,8.8349,566.5646
40002#J44#Other chronic obstructive pulmonary disease,European,URmtr,Chapter X Diseases of the respiratory system,0.0439,315485,2349,1,0.00042571306939123,313136,5,0.0000159675029380205,26.6721,3.1148,228.3949
40002#J449#Chronic obstructive pulmonary disease unspecified,European,URmtr,Chapter X Diseases of the respiratory system,0.0644,314931,2322,1,0.000430663221360896,312609,8,0.0000255910738334469,16.8355,2.1047,134.664
