Phenotype,Ancestry,Collapsing model,Phenotypic category,P value,No. samples,No. cases,No. cases with QV,Proportion cases with QV,No. controls,No. controls with QV,Proportion controls with QV,Odds ratio,Odds ratio LCI,Odds ratio UCI
Union#Z800#Family history of malignant neoplasm of digestive organs,European,rec,Chapter XXI Factors influencing health status and contact with health services,0.0074,150662,13219,5,0.00037824343747636,137443,10,0.000072757433990818,5.2003,1.7772,15.2168
Union#Z801#Family history of malignant neoplasm of trachea bronchus and lung,European,rec,Chapter XXI Factors influencing health status and contact with health services,0.0752,147585,1045,1,0.000956937799043062,146540,10,0.0000682407533779173,14.0354,1.795,109.7442
Union#Z808#Family history of malignant neoplasm of other organs or systems,European,rec,Chapter XXI Factors influencing health status and contact with health services,0.0028,142210,808,2,0.00247524752475248,141402,12,0.0000848644290745534,29.237,6.533,130.8444
130005#Source of report of A02 (Other salmonella infections),European,syn,Chapter I Certain infectious and parasitic diseases,0.0244,459449,748,7,0.00935828877005348,458701,1718,0.00374535917732902,2.5128,1.1919,5.2973
130065#Source of report of A38 (Scarlet fever),European,syn,Chapter I Certain infectious and parasitic diseases,0.0499,459449,1787,12,0.00671516508114158,457662,1713,0.00374293692725199,1.7995,1.018,3.1809
130187#Source of report of B06 (Rubella [German measles]),European,syn,Chapter I Certain infectious and parasitic diseases,0.0677,391444,5168,28,0.00541795665634675,386276,1464,0.0037900361399621,1.4319,0.9842,2.0832
130217#Source of report of B26 (Mumps),European,syn,Chapter I Certain infectious and parasitic diseases,0.0864,439717,9292,45,0.00484287559190702,430425,1608,0.00373584248126851,1.2978,0.9643,1.7465
130265#Source of report of B54 (Unspecified malaria),European,syn,Chapter I Certain infectious and parasitic diseases,0.0599,356894,735,6,0.00816326530612245,356159,1327,0.00372586401017523,2.2008,0.9837,4.9237
20002#1441#malaria,European,syn,Chapter I Certain infectious and parasitic diseases,0.047,332172,530,5,0.00943396226415094,331642,1211,0.00365152785232269,2.5986,1.0752,6.2808
20002#1568#measles | morbillivirus,European,syn,Chapter I Certain infectious and parasitic diseases,0.0327,448030,1510,11,0.00728476821192053,446520,1665,0.00372883633431873,1.9606,1.0813,3.5549
20002#1569#mumps | epidemic parotitis,European,syn,Chapter I Certain infectious and parasitic diseases,0.0296,411495,968,8,0.00826446280991736,410527,1515,0.00369037846475384,2.2498,1.1198,4.52
20002#1571#chickenpox,European,syn,Chapter I Certain infectious and parasitic diseases,0.0279,448289,1769,13,0.0073487846240814,446520,1665,0.00372883633431873,1.978,1.1438,3.4206
20002#1674#varicella zoster virus,European,syn,Chapter I Certain infectious and parasitic diseases,0.0721,448626,2106,13,0.00617283950617284,446520,1665,0.00372883633431873,1.6595,0.9599,2.8689
20002#1677#scarlet fever | scarlatina,European,syn,Chapter I Certain infectious and parasitic diseases,0.0498,447048,528,5,0.00946969696969697,446520,1665,0.00372883633431873,2.5543,1.0573,6.1707
23063#HTLV-1 seropositivity for Human T-Lymphotropic Virus 1,European,syn,Chapter I Certain infectious and parasitic diseases,0.043,6600,140,3,0.0214285714285714,6460,34,0.00526315789473684,4.1387,1.2559,13.6388
40002#B44#Aspergillosis,European,syn,Chapter I Certain infectious and parasitic diseases,0.0061,278780,32,2,0.0625,278748,1009,0.00361975691305408,18.3508,4.3796,76.8909
40002#Block B35-B49#B35-B49 Mycoses,European,syn,Chapter I Certain infectious and parasitic diseases,0.022,332415,62,2,0.032258064516129,332353,1218,0.00366477811242865,9.0623,2.2126,37.1172
41202#A419#Sepsis unspecified,European,syn,Chapter I Certain infectious and parasitic diseases,0.0514,361787,7304,17,0.00232749178532311,354483,1332,0.00375758498997131,0.6185,0.3831,0.9985
41202#Block B00-B09#B00-B09 Viral infections characterized by skin and mucous membrane lesions,European,syn,Chapter I Certain infectious and parasitic diseases,0.0559,433053,1878,2,0.00106496272630458,431175,1624,0.00376645213660347,0.282,0.0704,1.1293
Union#A02#Other salmonella infections,European,syn,Chapter I Certain infectious and parasitic diseases,0.0226,295340,748,7,0.00935828877005348,294592,1084,0.00367966543558549,2.5578,1.2122,5.397
Union#A38#Scarlet fever,European,syn,Chapter I Certain infectious and parasitic diseases,0.0505,296414,1822,12,0.00658616904500549,294592,1084,0.00367966543558549,1.7951,1.0144,3.1768
Union#A400#Sepsis due to streptococcus group A,European,syn,Chapter I Certain infectious and parasitic diseases,0.0587,294698,106,2,0.0188679245283019,294592,1084,0.00367966543558549,5.207,1.2834,21.1252
Union#A411#Sepsis due to other specified staphylococcus,European,syn,Chapter I Certain infectious and parasitic diseases,0.0051,237823,431,6,0.0139211136890951,237392,850,0.00358057558805688,3.9287,1.7502,8.8191
Union#B06#Rubella [German measles],European,syn,Chapter I Certain infectious and parasitic diseases,0.0229,258910,5351,31,0.00579330966174547,253559,942,0.00371511167026215,1.5627,1.0915,2.2371
Union#B26#Mumps,European,syn,Chapter I Certain infectious and parasitic diseases,0.025,288204,9582,49,0.00511375495721144,278622,1010,0.00362498295181285,1.4128,1.0599,1.8833
Union#B333#Retrovirus infections not elsewhere classified,European,syn,Chapter I Certain infectious and parasitic diseases,0.0187,219862,150,3,0.02,219712,812,0.00369574715991844,5.5017,1.7505,17.2916
Union#B378#Candidiasis of other sites,European,syn,Chapter I Certain infectious and parasitic diseases,0.0338,278108,2264,15,0.00662544169611307,275844,1014,0.00367599077739592,1.8077,1.0839,3.0148
Union#B441#Other pulmonary aspergillosis,European,syn,Chapter I Certain infectious and parasitic diseases,0.0799,249631,275,3,0.0109090909090909,249356,905,0.00362934920354834,3.0279,0.9687,9.4648
Union#B54#Unspecified malaria,European,syn,Chapter I Certain infectious and parasitic diseases,0.0523,227088,737,6,0.00814111261872456,226351,811,0.00358293093469876,2.2826,1.0191,5.1127
Union#B957#Other staphylococcus as the cause of diseases classified to other chapters,European,syn,Chapter I Certain infectious and parasitic diseases,0.0756,229920,1167,8,0.00685518423307626,228753,811,0.00354530869540509,1.94,0.9646,3.9019
Union#B961#Klebsiella pneumoniae [K. pneumoniae] as the cause of diseases classified to other chapters,European,syn,Chapter I Certain infectious and parasitic diseases,0.0642,241183,1294,9,0.00695517774343122,239889,890,0.00371004923110272,1.8808,0.9732,3.635
Union#Block B35-B49#B35-B49 Mycoses,European,syn,Chapter I Certain infectious and parasitic diseases,0.0334,288354,8095,42,0.00518838789376158,280259,1035,0.00369301253483385,1.407,1.0327,1.917
20001#1017#oesophageal cancer,European,syn,Chapter II Neoplasms,0.0381,253131,196,3,0.0153061224489796,252935,946,0.00374009132781149,4.1405,1.3214,12.9743
40002#Chapter II#Chapter II Neoplasms,European,syn,Chapter II Neoplasms,0.0578,272460,5680,12,0.00211267605633803,266780,987,0.00369967763700427,0.5701,0.3225,1.008
40006#C16#Malignant neoplasm of stomach,European,syn,Chapter II Neoplasms,0.0885,229582,922,0,0,228660,836,0.00365608326773375,0,,
40006#C187#Malignant neoplasm: Sigmoid colon,European,syn,Chapter II Neoplasms,0.0255,274159,1980,14,0.00707070707070707,272179,1025,0.00376590405578682,1.8838,1.1096,3.1981
40006#C21#Malignant neoplasm of anus and anal canal,European,syn,Chapter II Neoplasms,0.0343,279214,315,4,0.0126984126984127,278899,1069,0.0038329287663276,3.3427,1.2444,8.9791
40006#C210#Malignant neoplasm: Anus unspecified,European,syn,Chapter II Neoplasms,0.0104,275486,117,3,0.0256410256410256,275369,1046,0.00379853941438579,6.9016,2.1896,21.753
40006#C509#Malignant neoplasm: Breast unspecified,European,syn,Chapter II Neoplasms,0.0879,194949,7489,20,0.00267058352249967,187460,736,0.00392617091646218,0.6793,0.4354,1.0599
40006#C672#Malignant neoplasm: Lateral wall of bladder,European,syn,Chapter II Neoplasms,0.0559,211055,107,2,0.0186915887850467,210948,747,0.003541157062404,5.3599,1.3205,21.7552
40006#D011#Carcinoma in situ: Rectosigmoid junction,European,syn,Chapter II Neoplasms,0.0065,341712,32,2,0.0625,341680,1284,0.00375790213064856,17.6737,4.2192,74.0329
40006#D05#Carcinoma in situ of breast,European,syn,Chapter II Neoplasms,0.0015,189622,3157,25,0.00791891035793475,186465,733,0.00393103263347009,2.0226,1.3555,3.0179
40006#D051#Intraductal carcinoma in situ,European,syn,Chapter II Neoplasms,0.0048,189123,2708,21,0.00775480059084195,186415,733,0.00393208701016549,1.9798,1.2809,3.0601
40006#D057#Other carcinoma in situ of breast,European,syn,Chapter II Neoplasms,0.0312,188292,172,3,0.0174418604651163,188120,740,0.0039336593663619,4.495,1.432,14.1094
40006#D333#Benign neoplasm: Cranial nerves,European,syn,Chapter II Neoplasms,0.0668,341926,246,3,0.0121951219512195,341680,1284,0.00375790213064856,3.2729,1.0469,10.2325
40011#8000#Neoplasm,European,syn,Chapter II Neoplasms,0.0099,410626,3367,4,0.00118800118800119,407259,1532,0.00376173393344285,0.315,0.118,0.8409
40011#8010#Carcinoma| NOS,European,syn,Chapter II Neoplasms,0.0018,305133,4364,5,0.00114573785517874,300769,1162,0.00386343007424302,0.2958,0.1228,0.7123
40011#8340#Papillary carcinoma| follicular variant,European,syn,Chapter II Neoplasms,0.0108,309529,118,3,0.0254237288135593,309411,1183,0.00382339347986982,6.7969,2.1571,21.4164
40011#8501#Comedocarcinoma,European,syn,Chapter II Neoplasms,0.0116,249197,119,3,0.0252100840336134,249078,968,0.00388633279534925,6.6288,2.1034,20.8906
41202#Block C43-C44#C43-C44 Melanoma and other malignant neoplasms of skin,European,syn,Chapter II Neoplasms,0.0555,303049,27498,122,0.00443668630445851,275551,1015,0.00368352863898153,1.2054,0.9986,1.455
41202#C08#Malignant neoplasm of other and unspecified major salivary glands,European,syn,Chapter II Neoplasms,0.0197,318043,58,2,0.0344827586206897,317985,1175,0.00369514285265028,9.6295,2.3472,39.506
41202#C187#Malignant neoplasm: Sigmoid colon,European,syn,Chapter II Neoplasms,0.0111,252417,2243,16,0.00713330361123495,250174,891,0.00356152118125784,2.0101,1.2239,3.3013
41202#C210#Malignant neoplasm: Anus unspecified,European,syn,Chapter II Neoplasms,0.048,261488,216,3,0.0138888888888889,261272,974,0.00372791573532564,3.764,1.2023,11.7844
41202#C220#Malignant neoplasm: Liver cell carcinoma,European,syn,Chapter II Neoplasms,0.0431,192223,370,4,0.0108108108108108,191853,674,0.00351310638874555,3.1,1.1539,8.3281
41202#C241#Malignant neoplasm: Ampulla of Vater,European,syn,Chapter II Neoplasms,0.0931,318123,138,2,0.0144927536231884,317985,1175,0.00369514285265028,3.9651,0.9805,16.0352
41202#C68#Malignant neoplasm of other and unspecified urinary organs,European,syn,Chapter II Neoplasms,0.0257,168225,69,2,0.0289855072463768,168156,601,0.00357406218035634,8.3222,2.0344,34.0445
41202#C788#Secondary malignant neoplasm of other and unspecified digestive organs,European,syn,Chapter II Neoplasms,0.0621,318094,109,2,0.018348623853211,317985,1175,0.00369514285265028,5.0397,1.2428,20.437
41202#C900#Multiple myeloma,European,syn,Chapter II Neoplasms,0.0999,249653,1252,1,0.000798722044728434,248401,913,0.00367550855270309,0.2167,0.0305,1.5412
41202#D01#Carcinoma in situ of other and unspecified digestive organs,European,syn,Chapter II Neoplasms,0.0977,318127,142,2,0.0140845070422535,317985,1175,0.00369514285265028,3.8518,0.9527,15.5725
41202#D05#Carcinoma in situ of breast,European,syn,Chapter II Neoplasms,0.0134,175071,2821,20,0.00708968450903935,172250,664,0.00385486211901306,1.8451,1.1808,2.8833
41202#D051#Intraductal carcinoma in situ,European,syn,Chapter II Neoplasms,0.0513,173900,1743,12,0.00688468158347676,172157,664,0.00385694453318773,1.7905,1.0097,3.175
41202#D059#Carcinoma in situ of breast unspecified,European,syn,Chapter II Neoplasms,0.0101,173314,1069,10,0.00935453695042095,172245,665,0.00386077970332956,2.4364,1.301,4.5626
41202#D129#Benign neoplasm: Anus and anal canal,European,syn,Chapter II Neoplasms,0.019,318136,151,3,0.0198675496688742,317985,1175,0.00369514285265028,5.4654,1.7402,17.1652
41202#D233#Benign neoplasm: Skin of other and unspecified parts of face,European,syn,Chapter II Neoplasms,0.0172,270633,856,8,0.00934579439252336,269777,1012,0.00375124639980428,2.5055,1.2455,5.0401
41202#D251#Intramural leiomyoma of uterus,European,syn,Chapter II Neoplasms,0.077,172341,579,5,0.00863557858376511,171762,664,0.00386581432447223,2.2446,0.9276,5.4312
41202#D26#Other benign neoplasms of uterus,European,syn,Chapter II Neoplasms,0.0044,172033,271,5,0.018450184501845,171762,664,0.00386581432447223,4.8436,1.993,11.7713
41202#D261#Other benign neoplasm: Corpus uteri,European,syn,Chapter II Neoplasms,0.0673,171871,109,2,0.018348623853211,171762,664,0.00386581432447223,4.8164,1.1866,19.549
41202#D27#Benign neoplasm of ovary,European,syn,Chapter II Neoplasms,0.0069,173672,1815,15,0.00826446280991736,171857,665,0.00386949615086962,2.1453,1.2833,3.5863
41202#D352#Benign neoplasm: Pituitary gland,European,syn,Chapter II Neoplasms,0.0898,262846,454,4,0.00881057268722467,262392,969,0.00369294795573036,2.3981,0.8943,6.4304
41202#D414#Neoplasm of uncertain or unknown behaviour: Bladder,European,syn,Chapter II Neoplasms,0.0971,204887,972,7,0.00720164609053498,203915,743,0.00364367506068705,1.9836,0.9398,4.1865
41202#D47#Other neoplasms of uncertain or unknown behaviour of lymphoid haematopoietic and related tissue,European,syn,Chapter II Neoplasms,0.0858,278881,903,0,0,277978,1008,0.00362618624495464,0,,
Union#C08#Malignant neoplasm of other and unspecified major salivary glands,European,syn,Chapter II Neoplasms,0.0382,273980,198,3,0.0151515151515152,273782,1014,0.00370367664784391,4.1385,1.321,12.9653
Union#C080#Malignant neoplasm: Submandibular gland,European,syn,Chapter II Neoplasms,0.008,273818,36,2,0.0555555555555556,273782,1014,0.00370367664784391,15.8236,3.7964,65.9533
Union#C187#Malignant neoplasm: Sigmoid colon,European,syn,Chapter II Neoplasms,0.0069,229221,2811,20,0.00711490572749911,226410,831,0.00367033258248311,1.9452,1.2464,3.0357
Union#C21#Malignant neoplasm of anus and anal canal,European,syn,Chapter II Neoplasms,0.0329,226537,473,5,0.0105708245243129,226064,836,0.00369806780380777,2.8783,1.1893,6.9659
Union#C210#Malignant neoplasm: Anus unspecified,European,syn,Chapter II Neoplasms,0.0225,216107,289,4,0.013840830449827,215818,788,0.00365122464298622,3.8299,1.4241,10.3003
Union#C23#Malignant neoplasm of gallbladder,European,syn,Chapter II Neoplasms,0.0554,214340,224,3,0.0133928571428571,214116,816,0.0038110183265146,3.5484,1.1333,11.1098
Union#C24#Malignant neoplasm of other and unspecified parts of biliary tract,European,syn,Chapter II Neoplasms,0.0941,242565,466,4,0.00858369098712446,242099,886,0.00365965989120153,2.3571,0.879,6.3211
Union#C80#Malignant neoplasm without specification of site,European,syn,Chapter II Neoplasms,0.0467,277795,4013,7,0.00174433092449539,273782,1014,0.00370367664784391,0.47,0.2234,0.9892
Union#C90#Multiple myeloma and malignant plasma cell neoplasms,European,syn,Chapter II Neoplasms,0.0516,225400,1545,1,0.000647249190938511,223855,818,0.00365415112461191,0.1766,0.0248,1.256
Union#C900#Multiple myeloma,European,syn,Chapter II Neoplasms,0.0508,226222,1501,1,0.000666222518321119,224721,832,0.00370236871498436,0.1794,0.0252,1.2759
Union#D011#Carcinoma in situ: Rectosigmoid junction,European,syn,Chapter II Neoplasms,0.0075,273817,35,2,0.0571428571428571,273782,1014,0.00370367664784391,16.3031,3.9068,68.0334
Union#D051#Intraductal carcinoma in situ,European,syn,Chapter II Neoplasms,0.0304,147468,3654,23,0.00629447181171319,143814,556,0.00386610482984967,1.6321,1.0741,2.4799
Union#D057#Other carcinoma in situ of breast,European,syn,Chapter II Neoplasms,0.0549,144916,220,3,0.0136363636363636,144696,559,0.00386327196328855,3.5647,1.1373,11.1731
Union#D059#Carcinoma in situ of breast unspecified,European,syn,Chapter II Neoplasms,0.0535,145253,1484,11,0.00741239892183288,143769,555,0.00386035932641946,1.927,1.0586,3.5077
Union#D121#Benign neoplasm: Appendix,European,syn,Chapter II Neoplasms,0.0102,273901,119,3,0.0252100840336134,273782,1014,0.00370367664784391,6.9569,2.2077,21.9232
Union#D129#Benign neoplasm: Anus and anal canal,European,syn,Chapter II Neoplasms,0.0431,273990,208,3,0.0144230769230769,273782,1014,0.00370367664784391,3.9366,1.2571,12.3276
Union#D175#Benign lipomatous neoplasm of intra-abdominal organs,European,syn,Chapter II Neoplasms,0.0883,274413,631,5,0.00792393026941363,273782,1014,0.00370367664784391,2.1486,0.8892,5.1914
Union#D233#Benign neoplasm: Skin of other and unspecified parts of face,European,syn,Chapter II Neoplasms,0.0296,219501,1227,10,0.00814995925020375,218274,821,0.00376132750579547,2.1764,1.1636,4.0705
Union#D237#Benign neoplasm: Skin of lower limb including hip,European,syn,Chapter II Neoplasms,0.0584,221063,990,0,0,220073,820,0.00372603636066214,0,,
Union#D251#Intramural leiomyoma of uterus,European,syn,Chapter II Neoplasms,0.0435,144712,1331,10,0.00751314800901578,143381,554,0.00386383133051102,1.9516,1.0418,3.656
Union#D26#Other benign neoplasms of uterus,European,syn,Chapter II Neoplasms,0.0006576,143858,477,8,0.0167714884696017,143381,554,0.00386383133051102,4.3976,2.1755,8.8895
Union#D260#Other benign neoplasm: Cervix uteri,European,syn,Chapter II Neoplasms,0.0249,143541,160,3,0.01875,143381,554,0.00386383133051102,4.9263,1.567,15.487
Union#D269#Other benign neoplasm: Uterus unspecified,European,syn,Chapter II Neoplasms,0.0609,143484,103,2,0.0194174757281553,143381,554,0.00386383133051102,5.1052,1.2563,20.7453
Union#D27#Benign neoplasm of ovary,European,syn,Chapter II Neoplasms,0.0177,145793,2351,17,0.00723096554657593,143442,554,0.00386218820150305,1.8786,1.1574,3.0492
Union#D361#Benign neoplasm: Peripheral nerves and autonomic nervous system,European,syn,Chapter II Neoplasms,0.0838,274641,859,0,0,273782,1014,0.00370367664784391,0,,
130649#Source of report of D64 (Other anaemias),European,syn,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0452,440075,31618,98,0.00309950028464799,408457,1560,0.00381925147567553,0.811,0.661,0.9949
20002#1371#sarcoidosis,European,syn,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0886,415243,888,0,0,414355,1568,0.00378419471226364,0,,
41202#Block D60-D64#D60-D64 Aplastic and other anaemias,European,syn,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0089,445555,11010,25,0.00227066303360581,434545,1647,0.0037901713286311,0.5982,0.4028,0.8883
41202#D64#Other anaemias,European,syn,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0207,444625,10080,24,0.00238095238095238,434545,1647,0.0037901713286311,0.6273,0.419,0.9391
41202#D649#Anaemia unspecified,European,syn,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0206,444583,10038,24,0.00239091452480574,434545,1647,0.0037901713286311,0.6299,0.4208,0.943
41202#D68#Other coagulation defects,European,syn,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0364,434735,190,3,0.0157894736842105,434545,1647,0.0037901713286311,4.2167,1.3463,13.2067
Union#Block D60-D64#D60-D64 Aplastic and other anaemias,European,syn,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0239,383581,29891,90,0.00301093974775016,353690,1361,0.00384800248805451,0.7818,0.6314,0.968
Union#Block D80-D89#D80-D89 Certain disorders involving the immune mechanism,European,syn,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0969,367888,40739,136,0.00333832445568129,327149,1272,0.00388813659830842,0.8581,0.7188,1.0244
Union#Chapter III#Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,European,syn,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0422,400266,59741,196,0.00328082891146784,340525,1307,0.00383819102855884,0.8543,0.735,0.9929
Union#D649#Anaemia unspecified,European,syn,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0376,379072,27881,85,0.003048671138051,351191,1350,0.00384406206309387,0.7925,0.6363,0.987
Union#D693#Idiopathic thrombocytopenic purpura,European,syn,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0832,358460,814,0,0,357646,1376,0.00384737981132181,0,,
130715#Source of report of E14 (Unspecified diabetes mellitus),European,syn,Chapter IV Endocrine nutritional and metabolic diseases,0.058,331170,21946,65,0.00296181536498679,309224,1166,0.00377072930949732,0.7848,0.6111,1.0079
130723#Source of report of E21 (Hyperparathyroidism and other disorders of parathyroid gland),European,syn,Chapter IV Endocrine nutritional and metabolic diseases,0.0553,334130,2624,4,0.00152439024390244,331506,1283,0.00387021652700102,0.393,0.1471,1.0494
130799#Source of report of E70 (Disorders of aromatic amino-acid metabolism),European,syn,Chapter IV Endocrine nutritional and metabolic diseases,0.0237,459449,63,2,0.0317460317460317,459386,1723,0.00375065848763349,8.7088,2.1278,35.6447
41202#E21#Hyperparathyroidism and other disorders of parathyroid gland,European,syn,Chapter IV Endocrine nutritional and metabolic diseases,0.0838,309534,833,0,0,308701,1176,0.00380951146902666,0,,
41202#E29#Testicular dysfunction,European,syn,Chapter IV Endocrine nutritional and metabolic diseases,0.0658,204563,116,2,0.0172413793103448,204447,733,0.00358528127094064,4.8758,1.2025,19.7705
41202#E291#Testicular hypofunction,European,syn,Chapter IV Endocrine nutritional and metabolic diseases,0.0569,204704,107,2,0.0186915887850467,204597,732,0.00357776506986906,5.3048,1.3069,21.5326
41202#E833#Disorders of phosphorus metabolism and phosphatases,European,syn,Chapter IV Endocrine nutritional and metabolic diseases,0.0366,298581,81,2,0.0246913580246914,298500,1103,0.00369514237855946,6.826,1.6755,27.8085
Union#E041#Nontoxic single thyroid nodule,European,syn,Chapter IV Endocrine nutritional and metabolic diseases,0.094,185637,1153,8,0.00693842150910668,184484,711,0.00385399275817957,1.8059,0.8974,3.634
Union#E079#Disorder of thyroid unspecified,European,syn,Chapter IV Endocrine nutritional and metabolic diseases,0.096,173611,1177,8,0.00679694137638063,172434,655,0.00379855480937634,1.7948,0.8916,3.6126
Union#E14#Unspecified diabetes mellitus,European,syn,Chapter IV Endocrine nutritional and metabolic diseases,0.045,215045,30094,91,0.00302385857646042,184951,699,0.00377937940319328,0.7995,0.6424,0.995
Union#E21#Hyperparathyroidism and other disorders of parathyroid gland,European,syn,Chapter IV Endocrine nutritional and metabolic diseases,0.055,190701,2687,4,0.00148864905098623,188014,718,0.0038188645526397,0.3889,0.1455,1.0398
Union#E210#Primary hyperparathyroidism,European,syn,Chapter IV Endocrine nutritional and metabolic diseases,0.0714,178734,1332,1,0.000750750750750751,177402,686,0.003866923709992,0.1935,0.0272,1.377
Union#E291#Testicular hypofunction,European,syn,Chapter IV Endocrine nutritional and metabolic diseases,0.0427,112949,356,4,0.0112359550561798,112593,409,0.00363255264536872,3.1169,1.1578,8.3911
Union#E611#Iron deficiency,European,syn,Chapter IV Endocrine nutritional and metabolic diseases,0.0746,254013,1093,8,0.00731930466605673,252920,953,0.00376798987822236,1.9494,0.9696,3.9195
Union#E70#Disorders of aromatic amino-acid metabolism,European,syn,Chapter IV Endocrine nutritional and metabolic diseases,0.0239,252983,63,2,0.0317460317460317,252920,953,0.00376798987822236,8.6686,2.1166,35.5029
Union#E788#Other disorders of lipoprotein metabolism,European,syn,Chapter IV Endocrine nutritional and metabolic diseases,0.0724,183362,409,4,0.0097799511002445,182953,694,0.00379332396845091,2.5938,0.9661,6.9641
Union#E831#Disorders of iron metabolism,European,syn,Chapter IV Endocrine nutritional and metabolic diseases,0.0742,186997,1428,1,0.000700280112044818,185569,695,0.00374523762050774,0.1864,0.0262,1.3262
Union#E871#Hypo-osmolality and hyponatraemia,European,syn,Chapter IV Endocrine nutritional and metabolic diseases,0.0186,251511,9752,52,0.00533223954060706,241759,909,0.00375994275290682,1.4204,1.0733,1.8798
Union#F058#Other delirium,European,syn,Chapter V Mental and behavioural disorders,0.0393,217078,1098,0,0,215980,798,0.00369478655431058,0,,
120004#Ever had complex regional pain syndrome (also known as CRPS),European,syn,Chapter VI Diseases of the nervous system,0.0113,139698,3396,23,0.00677267373380448,136302,522,0.00382973103842937,1.7737,1.1666,2.6968
20002#1263#dementia|alzheimers|cognitive impairment,European,syn,Chapter VI Diseases of the nervous system,0.0669,424314,113,2,0.0176991150442478,424201,1578,0.00371993465361939,4.8256,1.1909,19.5538
40001#Block G35-G37#G35-G37 Demyelinating diseases of the central nervous system,European,syn,Chapter VI Diseases of the nervous system,0.0832,455351,127,2,0.015748031496063,455224,1711,0.00375858917807497,4.2409,1.0481,17.1596
40001#G35#Multiple sclerosis,European,syn,Chapter VI Diseases of the nervous system,0.0832,455351,127,2,0.015748031496063,455224,1711,0.00375858917807497,4.2409,1.0481,17.1596
41202#G43#Migraine,European,syn,Chapter VI Diseases of the nervous system,0.0726,304631,2560,4,0.0015625,302071,1146,0.00379381006452126,0.4109,0.1538,1.0976
41202#G540#Brachial plexus disorders,European,syn,Chapter VI Diseases of the nervous system,0.055,328780,100,2,0.02,328680,1236,0.00376049653158087,5.4066,1.3318,21.9492
41202#G933#Postviral fatigue syndrome,European,syn,Chapter VI Diseases of the nervous system,0.0374,419143,81,2,0.0246913580246914,419062,1568,0.00374168977382822,6.7407,1.6552,27.4511
Union#G454#Transient global amnesia,European,syn,Chapter VI Diseases of the nervous system,0.0317,299711,778,7,0.0089974293059126,298933,1138,0.00380687311203514,2.3758,1.1263,5.0118
Union#G569#Mononeuropathy of upper limb unspecified,European,syn,Chapter VI Diseases of the nervous system,0.0176,298986,53,2,0.0377358490566038,298933,1138,0.00380687311203514,10.2621,2.4953,42.2032
Union#G711#Myotonic disorders,European,syn,Chapter VI Diseases of the nervous system,0.0059,299028,95,3,0.0315789473684211,298933,1138,0.00380687311203514,8.5331,2.6982,26.9865
Union#G909#Disorder of autonomic nervous system unspecified,European,syn,Chapter VI Diseases of the nervous system,0.0192,262226,3526,23,0.00652297220646625,258700,997,0.00385388480865868,1.6971,1.121,2.5693
Union#G958#Other specified diseases of spinal cord,European,syn,Chapter VI Diseases of the nervous system,0.0713,261722,251,3,0.0119521912350598,261471,990,0.00378627075277947,3.1828,1.0178,9.9533
131143#Source of report of H10 (Conjunctivitis),European,syn,Chapter VII Diseases of the eye and adnexa,0.0155,390792,22314,63,0.00282333960742135,368478,1410,0.0038265513816293,0.7371,0.5725,0.949
131153#Source of report of H17 (Corneal scars and opacities),European,syn,Chapter VII Diseases of the eye and adnexa,0.0428,377565,510,5,0.00980392156862745,377055,1394,0.00369707337125884,2.6682,1.104,6.4484
131187#Source of report of H40 (Glaucoma),European,syn,Chapter VII Diseases of the eye and adnexa,0.0585,429889,18780,55,0.00292864749733759,411109,1559,0.00379218163552732,0.7716,0.5894,1.0101
131205#Source of report of H50 (Other strabismus),European,syn,Chapter VII Diseases of the eye and adnexa,0.0331,443036,2585,17,0.00657640232108317,440451,1646,0.0037370785853591,1.7648,1.0927,2.8503
131207#Source of report of H51 (Other disorders of binocular movement),European,syn,Chapter VII Diseases of the eye and adnexa,0.0139,459449,243,4,0.0164609053497942,459206,1721,0.00374777333048784,4.449,1.6543,11.9648
41202#Block H15-H22#H15-H22 Disorders of sclera cornea iris and ciliary body,European,syn,Chapter VII Diseases of the eye and adnexa,0.0258,381002,1454,11,0.00756533700137552,379548,1396,0.00367805916511219,2.0649,1.1383,3.7458
41202#Chapter VII#Chapter VII Diseases of the eye and adnexa,European,syn,Chapter VII Diseases of the eye and adnexa,0.0734,432464,79901,329,0.00411759552446152,352563,1300,0.00368728425841623,1.1172,0.9897,1.2611
41202#H024#Ptosis of eyelid,European,syn,Chapter VII Diseases of the eye and adnexa,0.0389,325116,1936,13,0.00671487603305785,323180,1203,0.00372238381087939,1.8094,1.0456,3.131
